where,word,mean,pinYin,pinYinSearch,Pronunciation
上海·南市(老派),蝗(蝗),[空],vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),蟥(蟥),[空],vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),房(房),[空],vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),亡(亡),[空],vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),忘(忘),文,vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),妄(妄),[空],vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),望(望),文,vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),王(王),[空],vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),旺(旺),文,vaon6(βɒ̃¹³),vaon6,暂无
上海·南市(老派),端(端),~午,taon1(tɒ̃⁵³),taon1,暂无
上海·南市(老派),当(當),~时,taon1(tɒ̃⁵³),taon1,暂无
上海·南市(老派),裆(襠),[空],taon1(tɒ̃⁵³),taon1,暂无
上海·南市(老派),挡(擋),[空],taon3(tɒ̃⁴⁴),taon3,暂无
上海·南市(老派),党(黨),[空],taon5(tɒ̃³⁵),taon5,暂无
上海·南市(老派),挡(擋),又,taon5(tɒ̃³⁵),taon5,暂无
上海·南市(老派),当(當),~铺,taon5(tɒ̃³⁵),taon5,暂无
上海·南市(老派),档(檔),[空],taon5(tɒ̃³⁵),taon5,暂无
上海·南市(老派),汤(湯),[空],thaon1(tʰɒ̃⁵³),thaon1,暂无
上海·南市(老派),躺(躺),[空],thaon1(tʰɒ̃⁵³),thaon1,暂无
上海·南市(老派),𢴳(𢴳),挡,thaon1(tʰɒ̃⁵³),thaon1,暂无
上海·南市(老派),铴(铴),~头：一种农具,thaon1(tʰɒ̃⁵³),thaon1,暂无
上海·南市(老派),倘(倘),[空],thaon3(tʰɒ̃⁴⁴),thaon3,暂无
上海·南市(老派),躺(躺),[空],thaon3(tʰɒ̃⁴⁴),thaon3,暂无
上海·南市(老派),淌(淌),[空],thaon3(tʰɒ̃⁴⁴),thaon3,暂无
上海·南市(老派),踼(踼),滑,thaon3(tʰɒ̃⁴⁴),thaon3,暂无
上海·南市(老派),倘(倘),又,thaon5(tʰɒ̃³⁵),thaon5,暂无
